entity_id,name,domain,platform,device_id,device_name,area,area_source,entity_category,label_names,label_count,missing_labels,rule_failures,disabled_by,hidden_by
sensor.mobiel_rolien_smartphone_prive_battery_power,Rolien smartphone prive Battery power,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_battery_state,Rolien smartphone prive Battery state,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,"Mobile, Sensor, WiFi",3,False,missing category: brand,,
sensor.mobiel_rolien_smartphone_prive_battery_temperature,Rolien smartphone prive Battery temperature,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_beacon_monitor,Rolien smartphone prive Beacon monitor,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_ble_transmitter,Rolien smartphone prive BLE transmitter,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_bluetooth_connection,Rolien smartphone prive Bluetooth connection,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_bluetooth_state,Rolien smartphone prive Bluetooth state,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_battery,Rolien smartphone prive Car battery,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_charging_status,Rolien smartphone prive Car charging status,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_ev_connector_type,Rolien smartphone prive Car EV connector type,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_fuel,Rolien smartphone prive Car fuel,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_fuel_type,Rolien smartphone prive Car fuel type,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_name,Rolien smartphone prive Car name,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_odometer,Rolien smartphone prive Car odometer,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_range_remaining,Rolien smartphone prive Car range remaining,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_car_speed,Rolien smartphone prive Car speed,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_charger_type,Rolien smartphone prive Charger type,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,"Mobile, Sensor, WiFi",3,False,missing category: brand,,
sensor.mobiel_rolien_smartphone_prive_current_time_zone,Rolien smartphone prive Current time zone,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_current_version,Rolien smartphone prive Current version,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_data_network_type_sim_1,Rolien smartphone prive Data network type (SIM 1),sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_data_network_type_sim_2,Rolien smartphone prive Data network type (SIM 2),sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_detected_activity,Rolien smartphone prive Detected activity,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_device_locked,Rolien smartphone prive Device locked,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_device_secure,Rolien smartphone prive Device secure,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_do_not_disturb_sensor,Rolien smartphone prive Do Not Disturb sensor,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_doze_mode,Rolien smartphone prive Doze mode,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_external_storage,Rolien smartphone prive External storage,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_geocoded_location,Rolien smartphone prive Geocoded location,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,"Mobile, Sensor, WiFi",3,False,missing category: brand,,
binary_sensor.mobiel_rolien_smartphone_prive_headphones,Rolien smartphone prive Headphones,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_high_accuracy_mode,Rolien smartphone prive High accuracy mode,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,,
sensor.mobiel_rolien_smartphone_prive_high_accuracy_update_interval,Rolien smartphone prive High accuracy update interval,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,,
binary_sensor.mobiel_rolien_smartphone_prive_hotspot_state,Rolien smartphone prive Hotspot state,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_interactive,Rolien smartphone prive Interactive,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_internal_storage,Rolien smartphone prive Internal storage,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_ipv6_addresses,Rolien smartphone prive IPv6 addresses,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_is_charging,Rolien smartphone prive Is charging,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_keyguard_locked,Rolien smartphone prive Keyguard locked,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_keyguard_secure,Rolien smartphone prive Keyguard secure,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_last_notification,Rolien smartphone prive Last notification,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_last_reboot,Rolien smartphone prive Last reboot,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_last_removed_notification,Rolien smartphone prive Last removed notification,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_last_update_trigger,Rolien smartphone prive Last update trigger,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_last_used_app,Rolien smartphone prive Last used app,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_light_sensor,Rolien smartphone prive Light sensor,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_media_session,Rolien smartphone prive Media session,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_mic_muted,Rolien smartphone prive Mic muted,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_mobile_data,Rolien smartphone prive Mobile data,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_mobile_data_roaming,Rolien smartphone prive Mobile data roaming,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_mobile_rx_gb,Rolien smartphone prive Mobile Rx GB,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_mobile_tx_gb,Rolien smartphone prive Mobile Tx GB,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_music_active,Rolien smartphone prive Music active,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_network_type,Rolien smartphone prive Network type,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_next_alarm,Rolien smartphone prive Next alarm,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_nfc_state,Rolien smartphone prive NFC state,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_os_version,Rolien smartphone prive OS version,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_phone_state,Rolien smartphone prive Phone state,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_power_save,Rolien smartphone prive Power save,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_proximity_sensor,Rolien smartphone prive Proximity sensor,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_public_ip_address,Rolien smartphone prive Public IP address,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_remaining_charge_time,Rolien smartphone prive Remaining charge time,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_ringer_mode,Rolien smartphone prive Ringer mode,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
device_tracker.mobiel_rolien_smartphone_prive,Rolien smartphone prive,device_tracker,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,"Mobile, WiFi",2,False,"missing category: brand, function",,
notify.mobiel_rolien_smartphone_prive,,notify,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,,
sensor.mobiel_rolien_smartphone_prive_screen_brightness,Rolien smartphone prive Screen brightness,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_screen_off_timeout,Rolien smartphone prive Screen off timeout,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_screen_orientation,Rolien smartphone prive Screen orientation,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_screen_rotation,Rolien smartphone prive Screen rotation,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_security_patch,Rolien smartphone prive Security patch,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_signal_strength_sim_1,Rolien smartphone prive Signal strength (SIM 1),sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_signal_strength_sim_2,Rolien smartphone prive Signal strength (SIM 2),sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_sim_1,Rolien smartphone prive SIM 1,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_sim_2,Rolien smartphone prive SIM 2,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,diagnostic,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_sleep_confidence,Rolien smartphone prive Sleep confidence,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_sleep_segment,Rolien smartphone prive Sleep segment,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
binary_sensor.mobiel_rolien_smartphone_prive_speakerphone,Rolien smartphone prive Speakerphone,binary_sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
sensor.mobiel_rolien_smartphone_prive_steps_sensor,Rolien smartphone prive Steps sensor,sensor,mobile_app,fd4ec006a2ea1c62002c6b6b5a624173,Rolien smartphone prive,Mobiel,device,,,0,True,no labels at all,integration,
