entity_id,domain,full_entity_id
buitenlamp_nieuwe_schuur_led_enable,switch,switch.buitenlamp_nieuwe_schuur_led_enable
bureau_rudi,switch,switch.bureau_rudi
bureaulamp_rudi,switch,switch.bureaulamp_rudi
bureaulamp_rudi_child_lock,switch,switch.bureaulamp_rudi_child_lock
bureaulamp_rudi_led_enable,switch,switch.bureaulamp_rudi_led_enable
deken_julius_2,switch,switch.deken_julius_2
deken_knop_ui,switch,switch.deken_knop_ui
deken_r_r,switch,switch.deken_r_r
deken_rr,switch,switch.deken_rr
deurbel,switch,switch.deurbel
echo_vloerverwarming_child_lock,switch,switch.echo_vloerverwarming_child_lock
echo_vloerverwarming_frost_protection,switch,switch.echo_vloerverwarming_frost_protection
energy_kwh_kleinboil_cloud_connection,switch,switch.energy_kwh_kleinboil_cloud_connection
energy_kwh_meter_airco_cloud_connection,switch,switch.energy_kwh_meter_airco_cloud_connection
energy_kwh_meter_charger_cloud_connection,switch,switch.energy_kwh_meter_charger_cloud_connection
energy_kwh_meter_fornuis_cloud_connection,switch,switch.energy_kwh_meter_fornuis_cloud_connection
energy_kwh_meter_kleinfloor_cloud_connection,switch,switch.energy_kwh_meter_kleinfloor_cloud_connection
energy_kwh_meter_kleinshed_cloud_connection,switch,switch.energy_kwh_meter_kleinshed_cloud_connection
energy_socket_julius_cloud_connection,switch,switch.energy_socket_julius_cloud_connection
energy_socket_julius_switch_lock,switch,switch.energy_socket_julius_switch_lock
energy_socket_rudi_cloud_connection,switch,switch.energy_socket_rudi_cloud_connection
energy_socket_rudi_switch_lock,switch,switch.energy_socket_rudi_switch_lock
energy_socket_serverkast_cloud_connection,switch,switch.energy_socket_serverkast_cloud_connection
energy_socket_serverkast_switch_lock,switch,switch.energy_socket_serverkast_switch_lock
energy_socket_vaatwasser,switch,switch.energy_socket_vaatwasser
energy_socket_vaatwasser_cloud_connection,switch,switch.energy_socket_vaatwasser_cloud_connection
energy_socket_vaatwasser_switch_lock,switch,switch.energy_socket_vaatwasser_switch_lock
espsomfyrts_zonnescherm,switch,switch.espsomfyrts_zonnescherm
espsomfyrts_zonnescherm_zon_sensor,switch,switch.espsomfyrts_zonnescherm_zon_sensor
ev3_ev3_climate,switch,switch.ev3_ev3_climate
ev3_ev3_ev_charging,switch,switch.ev3_ev3_ev_charging
ev3_ev_scheduled_departure_1,switch,switch.ev3_ev_scheduled_departure_1
ev3_ev_scheduled_departure_2,switch,switch.ev3_ev_scheduled_departure_2
floor_schedule_schema,switch,switch.floor_schedule_schema
home_assistant_voice_0ace95_mute,switch,switch.home_assistant_voice_0ace95_mute
home_assistant_voice_0ace95_wake_sound,switch,switch.home_assistant_voice_0ace95_wake_sound
ikea_energy_meter_11_bureau_rolien_2,switch,switch.ikea_energy_meter_11_bureau_rolien_2
ikea_energy_meter_11_bureau_rolien_child_lock,switch,switch.ikea_energy_meter_11_bureau_rolien_child_lock
ikea_energy_meter_11_bureau_rolien_led_enable,switch,switch.ikea_energy_meter_11_bureau_rolien_led_enable
ikea_energy_meter_12_voetverwarmer_2,switch,switch.ikea_energy_meter_12_voetverwarmer_2
ikea_energy_meter_12_voetverwarmer_child_lock,switch,switch.ikea_energy_meter_12_voetverwarmer_child_lock
ikea_energy_meter_13_waterleiding,switch,switch.ikea_energy_meter_13_waterleiding
ikea_energy_meter_13_waterleiding_inv,switch,switch.ikea_energy_meter_13_waterleiding_inv
ikea_energy_meter_1_darius_2,switch,switch.ikea_energy_meter_1_darius_2
ikea_energy_meter_1_darius_child_lock,switch,switch.ikea_energy_meter_1_darius_child_lock
ikea_energy_meter_2_server_2,switch,switch.ikea_energy_meter_2_server_2
ikea_energy_meter_2_server_child_lock,switch,switch.ikea_energy_meter_2_server_child_lock
ikea_energy_meter_2_server_led_enable,switch,switch.ikea_energy_meter_2_server_led_enable
ikea_energy_meter_3_droger_2,switch,switch.ikea_energy_meter_3_droger_2
ikea_energy_meter_3_droger_child_lock,switch,switch.ikea_energy_meter_3_droger_child_lock
ikea_energy_meter_3_droger_led_enable,switch,switch.ikea_energy_meter_3_droger_led_enable
ikea_energy_meter_4_wasmachine_2,switch,switch.ikea_energy_meter_4_wasmachine_2
ikea_energy_meter_4_wasmachine_child_lock,switch,switch.ikea_energy_meter_4_wasmachine_child_lock
ikea_energy_meter_4_wasmachine_led_enable,switch,switch.ikea_energy_meter_4_wasmachine_led_enable
ikea_energy_meter_5_badkamer_verwarming_2,switch,switch.ikea_energy_meter_5_badkamer_verwarming_2
ikea_energy_meter_5_badkamer_verwarming_child_lock,switch,switch.ikea_energy_meter_5_badkamer_verwarming_child_lock
ikea_energy_meter_5_badkamer_verwarming_led_enable,switch,switch.ikea_energy_meter_5_badkamer_verwarming_led_enable
ikea_energy_meter_6_minikoelkast_2,switch,switch.ikea_energy_meter_6_minikoelkast_2
ikea_energy_meter_6_minikoelkast_child_lock,switch,switch.ikea_energy_meter_6_minikoelkast_child_lock
ikea_energy_meter_6_minikoelkast_led_enable,switch,switch.ikea_energy_meter_6_minikoelkast_led_enable
ikea_energy_meter_7_miniboiler_2,switch,switch.ikea_energy_meter_7_miniboiler_2
ikea_energy_meter_7_miniboiler_child_lock,switch,switch.ikea_energy_meter_7_miniboiler_child_lock
ikea_energy_meter_7_miniboiler_led_enable,switch,switch.ikea_energy_meter_7_miniboiler_led_enable
ikea_energy_meter_8_airfryer_2,switch,switch.ikea_energy_meter_8_airfryer_2
ikea_energy_meter_8_airfryer_child_lock,switch,switch.ikea_energy_meter_8_airfryer_child_lock
ikea_energy_meter_8_airfryer_led_enable,switch,switch.ikea_energy_meter_8_airfryer_led_enable
ikea_energy_meter_9_plafond_verwarming_2,switch,switch.ikea_energy_meter_9_plafond_verwarming_2
ikea_energy_meter_9_plafond_verwarming_child_lock,switch,switch.ikea_energy_meter_9_plafond_verwarming_child_lock
ikea_energy_meter_9_plafond_verwarming_led_enable,switch,switch.ikea_energy_meter_9_plafond_verwarming_led_enable
keuken_aanrecht,switch,switch.keuken_aanrecht
keuken_aanrecht_child_lock,switch,switch.keuken_aanrecht_child_lock
keuken_aanrecht_led_enable,switch,switch.keuken_aanrecht_led_enable
keuken_keuken_plafondlicht_ui,switch,switch.keuken_keuken_plafondlicht_ui
keuken_keukenlicht_ui,switch,switch.keuken_keukenlicht_ui
keuken_plafondlicht_ui,switch,switch.keuken_plafondlicht_ui
keukenlicht_test,switch,switch.keukenlicht_test
kleinblinkcam1_camera_motion_detection,switch,switch.kleinblinkcam1_camera_motion_detection
kleinblinkcam2_camera_motion_detection,switch,switch.kleinblinkcam2_camera_motion_detection
kleinpaal,switch,switch.kleinpaal
kleinpaal_auth_via_app,switch,switch.kleinpaal_auth_via_app
kleinpaal_schedule_friday,switch,switch.kleinpaal_schedule_friday
kleinpaal_schedule_monday,switch,switch.kleinpaal_schedule_monday
kleinpaal_schedule_saturday,switch,switch.kleinpaal_schedule_saturday
kleinpaal_schedule_sunday,switch,switch.kleinpaal_schedule_sunday
kleinpaal_schedule_thursday,switch,switch.kleinpaal_schedule_thursday
kleinpaal_schedule_tuesday,switch,switch.kleinpaal_schedule_tuesday
kleinpaal_schedule_wednesday,switch,switch.kleinpaal_schedule_wednesday
kleintv,switch,switch.kleintv
light_sensor_kleintv,switch,switch.light_sensor_kleintv
luchtpomp,switch,switch.luchtpomp
luchtpomp_child_lock,switch,switch.luchtpomp_child_lock
luchtpomp_led_enable,switch,switch.luchtpomp_led_enable
oude_schuur_buitenlamp,switch,switch.oude_schuur_buitenlamp
oude_schuur_buitenlamp_child_lock,switch,switch.oude_schuur_buitenlamp_child_lock
oude_schuur_buitenlamp_led_enable,switch,switch.oude_schuur_buitenlamp_led_enable
p1_meter_cloud_connection,switch,switch.p1_meter_cloud_connection
rolluik_j_d_ui,switch,switch.rolluik_j_d_ui
rolluik_r_r_ui,switch,switch.rolluik_r_r_ui
slaapkamer_r_r_deken_rr_ui,switch,switch.slaapkamer_r_r_deken_rr_ui
sound_sensor_kleintv,switch,switch.sound_sensor_kleintv
sound_sensor_kleintv_sound_detection,switch,switch.sound_sensor_kleintv_sound_detection
tafel_ui,switch,switch.tafel_ui
tumble_dryer_power,switch,switch.tumble_dryer_power
tv,switch,switch.tv
tv_child_lock,switch,switch.tv_child_lock
tv_led_enable,switch,switch.tv_led_enable
veranda_ventilator,switch,switch.veranda_ventilator
veranda_ventilator_child_lock,switch,switch.veranda_ventilator_child_lock
veranda_ventilator_led_enable,switch,switch.veranda_ventilator_led_enable
verandalamp_links,switch,switch.verandalamp_links
verandalamp_links_child_lock,switch,switch.verandalamp_links_child_lock
verandalamp_links_led_enable,switch,switch.verandalamp_links_led_enable
verandalamp_rechts,switch,switch.verandalamp_rechts
vijverpompen,switch,switch.vijverpompen
vijverpompen_child_lock,switch,switch.vijverpompen_child_lock
vijverpompen_led_enable,switch,switch.vijverpompen_led_enable
voordeurbel_ui,switch,switch.voordeurbel_ui
watermeter_cloud_connection,switch,switch.watermeter_cloud_connection
woonkamer_home_assistant_voice_woonkamer_mute,switch,switch.woonkamer_home_assistant_voice_woonkamer_mute
woonkamer_home_assistant_voice_woonkamer_wake_sound,switch,switch.woonkamer_home_assistant_voice_woonkamer_wake_sound
zigbee2mqtt_bridge_permit_join_2,switch,switch.zigbee2mqtt_bridge_permit_join_2
zonnescherm_stroom,switch,switch.zonnescherm_stroom
zonnescherm_stroom_child_lock,switch,switch.zonnescherm_stroom_child_lock
zonnescherm_stroom_led_enable,switch,switch.zonnescherm_stroom_led_enable
shopping,todo,todo.shopping
test,todo,todo.test
0x04e3e5fffe09f5fd,update,update.0x04e3e5fffe09f5fd
0x348d13fffe3d6b4f,update,update.0x348d13fffe3d6b4f
0x348d13fffec711d1,update,update.0x348d13fffec711d1
0x348d13fffec83610,update,update.0x348d13fffec83610
0x348d13fffec85a1b,update,update.0x348d13fffec85a1b
0x5cc7c1fffea4fc26,update,update.0x5cc7c1fffea4fc26
0x84ba20fffe3217f5,update,update.0x84ba20fffe3217f5
achtertuin_achtertuin_tf2_firmware,update,update.achtertuin_achtertuin_tf2_firmware
adaptive_lighting_update,update,update.adaptive_lighting_update
advanced_ssh_web_terminal_update,update,update.advanced_ssh_web_terminal_update
alertticker_card_update,update,update.alertticker_card_update
auto_entities_update,update,update.auto_entities_update
badkamerlicht_firmware,update,update.badkamerlicht_firmware
bedroom_ir_panel_thermostat,update,update.bedroom_ir_panel_thermostat
bilresa_dual_button_firmware,update,update.bilresa_dual_button_firmware
bilresa_scroll_wheel_firmware,update,update.bilresa_scroll_wheel_firmware
bilresa_scroll_wheel_firmware_2,update,update.bilresa_scroll_wheel_firmware_2
bilresa_scroll_wheel_firmware_3,update,update.bilresa_scroll_wheel_firmware_3
bollamp_firmware,update,update.bollamp_firmware
bubble_card_update,update,update.bubble_card_update
buitenlamp_nieuwe_schuur,update,update.buitenlamp_nieuwe_schuur
bureau_rudi,update,update.bureau_rudi
bureaulamp_rudi,update,update.bureaulamp_rudi
button_builder_update,update,update.button_builder_update
button_card_update,update,update.button_card_update
c_a_f_e_update,update,update.c_a_f_e_update
card_mod_update,update,update.card_mod_update
custom_features_for_home_assistant_cards_update,update,update.custom_features_for_home_assistant_cards_update
custom_sidebar_update,update,update.custom_sidebar_update
daikin_onecta_update,update,update.daikin_onecta_update
darius_knop_2,update,update.darius_knop_2
deken_julius_2,update,update.deken_julius_2
deken_r_r,update,update.deken_r_r
donut_firmware,update,update.donut_firmware
enphase_envoy_installer_update,update,update.enphase_envoy_installer_update
enphase_ev_chager_2_cloud_update,update,update.enphase_ev_chager_2_cloud_update
esphome_update,update,update.esphome_update
espsomfy_rts_update,update,update.espsomfy_rts_update
espsomfyrts_firmware_update,update,update.espsomfyrts_firmware_update
file_editor_update,update,update.file_editor_update
filebrowser_quantum_update,update,update.filebrowser_quantum_update
filebrowser_update,update,update.filebrowser_update
firemote_card_update,update,update.firemote_card_update
floor_surface_thermostat,update,update.floor_surface_thermostat
flower_card_update,update,update.flower_card_update
google_dark_theme_update,update,update.google_dark_theme_update
hacs_update,update,update.hacs_update
haghs_update,update,update.haghs_update
hal_boven_plafondlamp_1_firmware,update,update.hal_boven_plafondlamp_1_firmware
hal_boven_plafondlamp_2_firmware,update,update.hal_boven_plafondlamp_2_firmware
hal_boven_plafondlamp_3_firmware,update,update.hal_boven_plafondlamp_3_firmware
home_assistant_connect_zbt_2_1cdbd45f26ac_firmware,update,update.home_assistant_connect_zbt_2_1cdbd45f26ac_firmware
home_assistant_connect_zbt_2_dcb4d914a57c_firmware,update,update.home_assistant_connect_zbt_2_dcb4d914a57c_firmware
home_assistant_core_update,update,update.home_assistant_core_update
home_assistant_editor_update,update,update.home_assistant_editor_update
home_assistant_google_drive_backup_update,update,update.home_assistant_google_drive_backup_update
home_assistant_operating_system_update,update,update.home_assistant_operating_system_update
home_assistant_plant_update,update,update.home_assistant_plant_update
home_assistant_rflink_ui_update,update,update.home_assistant_rflink_ui_update
home_assistant_supervisor_update,update,update.home_assistant_supervisor_update
home_assistant_voice_0ace95,update,update.home_assistant_voice_0ace95
home_assistant_whatsapp_update,update,update.home_assistant_whatsapp_update
huiskamer_gateway_firmware_update_2,update,update.huiskamer_gateway_firmware_update_2
huiskamer_indoorunit_firmware_update,update,update.huiskamer_indoorunit_firmware_update
huiskamerdeur_firmware,update,update.huiskamerdeur_firmware
ikea_energy_meter_11_bureau_rolien_2,update,update.ikea_energy_meter_11_bureau_rolien_2
ikea_energy_meter_12_voetverwarmer_2,update,update.ikea_energy_meter_12_voetverwarmer_2
ikea_energy_meter_13_waterleiding,update,update.ikea_energy_meter_13_waterleiding
ikea_energy_meter_1_darius_2,update,update.ikea_energy_meter_1_darius_2
ikea_energy_meter_2_server_2,update,update.ikea_energy_meter_2_server_2
ikea_energy_meter_3_droger_2,update,update.ikea_energy_meter_3_droger_2
ikea_energy_meter_4_wasmachine_2,update,update.ikea_energy_meter_4_wasmachine_2
ikea_energy_meter_5_badkamer_verwarming_2,update,update.ikea_energy_meter_5_badkamer_verwarming_2
ikea_energy_meter_6_minikoelkast_2,update,update.ikea_energy_meter_6_minikoelkast_2
ikea_energy_meter_7_miniboiler_2,update,update.ikea_energy_meter_7_miniboiler_2
ikea_energy_meter_8_airfryer_2,update,update.ikea_energy_meter_8_airfryer_2
ikea_energy_meter_9_plafond_verwarming_2,update,update.ikea_energy_meter_9_plafond_verwarming_2
ikea_raamsensor_j_d,update,update.ikea_raamsensor_j_d
immich_frame_update,update,update.immich_frame_update
immich_picture_update,update,update.immich_picture_update
iq_gateway_gateway_firmware,update,update.iq_gateway_gateway_firmware
kajplats_e27_cws_globe_1055lm_firmware,update,update.kajplats_e27_cws_globe_1055lm_firmware
kajplats_e27_cws_globe_1055lm_firmware_2,update,update.kajplats_e27_cws_globe_1055lm_firmware_2
keep_texts_in_tabs_update,update,update.keep_texts_in_tabs_update
keuken_aanrecht,update,update.keuken_aanrecht
keuken_aanrechtlicht,update,update.keuken_aanrechtlicht
keukenlicht,update,update.keukenlicht
kia_uvo_hyundai_bluelink_update,update,update.kia_uvo_hyundai_bluelink_update
kiosk_mode_update,update,update.kiosk_mode_update
kleinpaal_firmware,update,update.kleinpaal_firmware
knop_badkamer_ir_slaapkamer_2,update,update.knop_badkamer_ir_slaapkamer_2
layout_card_update,update,update.layout_card_update
local_tuya_update,update,update.local_tuya_update
logger_manager_update,update,update.logger_manager_update
lovelace_card_templater_update,update,update.lovelace_card_templater_update
luchtpomp,update,update.luchtpomp
mariadb_update,update,update.mariadb_update
material_3_dark_light_theme_07_darkolivegreen_update,update,update.material_3_dark_light_theme_07_darkolivegreen_update
matter_server_update,update,update.matter_server_update
mosquitto_broker_update,update,update.mosquitto_broker_update
mqtt_explorer_update,update,update.mqtt_explorer_update
mushroom_update,update,update.mushroom_update
myggbett_door_window_sensor_firmware,update,update.myggbett_door_window_sensor_firmware
myggbett_door_window_sensor_firmware_2,update,update.myggbett_door_window_sensor_firmware_2
nachtkastjelamp_firmware,update,update.nachtkastjelamp_firmware
notify_studio_update,update,update.notify_studio_update
openplantbook_update,update,update.openplantbook_update
openthread_border_router_update,update,update.openthread_border_router_update
oude_schuur_buitenlamp,update,update.oude_schuur_buitenlamp
piper_update,update,update.piper_update
poort_bewegingssensor_2,update,update.poort_bewegingssensor_2
raspberry_pi_5_firmware,update,update.raspberry_pi_5_firmware
repeater_schuur_2,update,update.repeater_schuur_2
repeater_zolder_2,update,update.repeater_zolder_2
rolien_knop_2,update,update.rolien_knop_2
rolluik_knop_j_d_2,update,update.rolluik_knop_j_d_2
rolluik_knop_r_r_2,update,update.rolluik_knop_r_r_2
rudi_klein_version,update,update.rudi_klein_version
rudi_knop_2,update,update.rudi_knop_2
samba_share_update,update,update.samba_share_update
scheduler_card_update,update,update.scheduler_card_update
scheduler_component_update,update,update.scheduler_component_update
schemerlamp_firmware,update,update.schemerlamp_firmware
slaapkamerraam_r_r_firmware,update,update.slaapkamerraam_r_r_firmware
slaapkamerraam_rr_firmware,update,update.slaapkamerraam_rr_firmware
speech_to_phrase_update,update,update.speech_to_phrase_update
spook_your_homie_update,update,update.spook_your_homie_update
studio_code_server_update,update,update.studio_code_server_update
timmerflotte_temp_hmd_sensor_firmware,update,update.timmerflotte_temp_hmd_sensor_firmware
timmerflotte_temp_hmd_sensor_firmware_2,update,update.timmerflotte_temp_hmd_sensor_firmware_2
